安理会对南苏丹安全和人道局势表示严重关切	秘书长特使：非洲大湖区安全局势依然脆弱 “3·23”运动死灰复燃令人担忧	0.77	Group 0
安理会对南苏丹安全和人道局势表示严重关切	潘基文出席突尼斯就业大会   强调青年就业问题事关可持续发展	0.86	Group 0
安理会对南苏丹安全和人道局势表示严重关切	副秘书长拉德苏：马里政治进程处于关键时刻   安全局势充满变数	0.77	Group 0
安理会对南苏丹安全和人道局势表示严重关切	秘书长建议安理会修订联合国中非和乍得特派团的任务授权	0.86	Group 0
安理会对南苏丹安全和人道局势表示严重关切	联合国秘书长潘基文出访莫桑比克	0.71	Group 0
安理会对南苏丹安全和人道局势表示严重关切	潘基文访问马达加斯加 呼吁为和解进程建立包容性的对话	0.71	Group 0
安理会对南苏丹安全和人道局势表示严重关切	刚果（金）总统选举推迟一周   联合国安理会敦促各方确保对话和透明	0.71	Group 0
安理会对南苏丹安全和人道局势表示严重关切	难民署：中非共和国1万5000受困平民随时可能遭受暴力攻击	0.86	Group 0
安理会对南苏丹安全和人道局势表示严重关切	区域保护部队开始部署    联合国南苏丹特派团兵力得到增强	0.93	Group 0
安理会对南苏丹安全和人道局势表示严重关切	粮食计划署：埃塞俄比亚洪水灾情严重	0.77	Group 0
联合国秘书长敦促防止世界滑入全面衰退	70届联大开幕： 新联大主席称本届联大将因其重要性载入史册	0.71	Group 1
联合国秘书长敦促防止世界滑入全面衰退	联合国发布13.5亿美元拉丁美洲和加勒比区域计划 帮助当地委内瑞拉难民和移民以及收容社区	0.75	Group 1
